postal_code,city
741254,krishnagar
741249,krishnagar
741505,krishnagar
741172,krishnagar
741122,krishnagar
741312,krishnagar
741317,krishnagar
741175,krishnagar
741184,krishnagar
741192,krishnagar
741161,krishnagar
741168,krishnagar
741137,krishnagar
741158,krishnagar
741154,krishnagar
741180,krishnagar
741178,krishnagar
741138,krishnagar
741177,krishnagar
741301,krishnagar
741185,krishnagar
741102,krishnagar
741155,krishnagar
741151,krishnagar
741101,krishnagar
741193,krishnagar
741163,krishnagar
741251,krishnagar
741318,krishnagar
741173,krishnagar
741403,krishnagar
741236,krishnagar
741504,krishnagar
741247,krishnagar
741150,krishnagar
741507,krishnagar
741316,krishnagar
741156,krishnagar
741186,krishnagar
741503,krishnagar
741189,krishnagar
741125,krishnagar
741162,krishnagar
741194,krishnagar
741153,krishnagar
741170,krishnagar
741506,krishnagar
741195,krishnagar
741243,krishnagar
741183,krishnagar
741315,krishnagar
741140,krishnagar
741257,krishnagar
741174,krishnagar
741199,krishnagar
741256,krishnagar
741157,krishnagar
741169,krishnagar
741182,krishnagar
741165,krishnagar
741167,krishnagar
741232,krishnagar
741190,krishnagar
741181,krishnagar
741255,krishnagar
741221,krishnagar
741171,krishnagar
741127,krishnagar
741314,krishnagar
635002,krishnagiri
635207,krishnagiri
635121,krishnagiri
635113,krishnagiri
635107,krishnagiri
635106,krishnagiri
635112,krishnagiri
635101,krishnagiri
635108,krishnagiri
635122,krishnagiri
635120,krishnagiri
635001,krishnagiri
741103,krishnanagar
742185,krishnapur
571267,krishnarajpet
571241,krishnarajpet
571603,krishnarajpet
571467,krishnarajpet
587142,krishnarajpet
571605,krishnarajpet
571607,krishnarajpet
571423,krishnarajpet
621301,krishnarayapuram
639102,krishnarayapuram
341508,kuchaman city
341024,kuchera
182142,kud
415514,kudal
416528,kudal
416632,kudal
416550,kudal
416525,kudal
416522,kudal
416520,kudal
416628,kudal
416519,kudal
416812,kudal
416603,kudal
416524,kudal
591311,kudchi
754120,kujang
825316,kuju
454335,kukshi
454221,kukshi
454331,kukshi
629406,kulasekarapuram
192231,kulgam
639104,kulithalai
643218,kullakumby
175140,kullu
175104,kullu
175109,kullu
175121,kullu
175136,kullu
175141,kullu
175130,kullu
175127,kullu
175133,kullu
175122,kullu
175137,kullu
175102,kullu
175105,kullu
175129,kullu
175124,kullu
175139,kullu
175135,kullu
175101,kullu
175128,kullu
175134,kullu
175138,kullu
175103,kullu
175175,kullu
175143,kullu
175132,kullu
713343,kulti
581123,kumarapatnam
612104,kumbakonam
612204,kumbakonam
612002,kumbakonam
612102,kumbakonam
612702,kumbakonam
612501,kumbakonam
612101,kumbakonam
612103,kumbakonam
612401,kumbakonam
612602,kumbakonam
612402,kumbakonam
609006,kumbakonam
612302,kumbakonam
612303,kumbakonam
612001,kumbakonam
612703,kumbakonam
473222,kumbhraj
685509,kumily
416309,kundal
431736,kundalwadi
431711,kundalwadi
576257,kundapura
576230,kundapura
576219,kundapura
576282,kundapura
576201,kundapura
576214,kundapura
576232,kundapura
576216,kundapura
576227,kundapura
576229,kundapura
576222,kundapura
576220,kundapura
576211,kundapura
576235,kundapura
576247,kundapura
576283,kundapura
576254,kundapura
576228,kundapura
576217,kundapura
576233,kundapura
202413,kundarki
582236,kundgol
581107,kundgol
581117,kundgol
581113,kundgol
131020,kundli
572160,kunigal
572126,kunigal
572142,kunigal
572111,kunigal
572123,kunigal
572155,kunigal
572134,kunigal
572167,kunigal
572143,kunigal
572130,kunigal
496227,kunkuri
496245,kunkuri
496242,kunkuri
496334,kunkuri
680503,kunnamkulam
680517,kunnamkulam
690520,kunnathur
690561,kunnathur
690540,kunnathur
193404,kunzer
517425,kuppam
517426,kuppam
193229,kupwara
193225,kupwara
193226,kupwara
191114,kupwara
193224,kupwara
193227,kupwara
193228,kupwara
193222,kupwara
140103,kurali
210505,kurara
686633,kuravilangad
518396,kurnool
518402,kurnool
518015,kurnool
518598,kurnool
518176,kurnool
518219,kurnool
518157,kurnool
518468,kurnool
518022,kurnool
518398,kurnool
518533,kurnool
518399,kurnool
518630,kurnool
518395,kurnool
518467,kurnool
518206,kurnool
518220,kurnool
518135,kurnool
518344,kurnool
518345,kurnool
518218,kurnool
518122,kurnool
518508,kurnool
518005,kurnool
518006,kurnool
518426,kurnool
518115,kurnool
518593,kurnool
518023,kurnool
518165,kurnool
518221,kurnool
518382,kurnool
518123,kurnool
505101,kurnool
518333,kurnool
518385,kurnool
518186,kurnool
518555,kurnool
518001,kurnool
518348,kurnool
518412,kurnool
518002,kurnool
518217,kurnool
518607,kurnool
518462,kurnool
518675,kurnool
518011,kurnool
518350,kurnool
518146,kurnool
518464,kurnool
518138,kurnool
516559,kurnool
518308,kurnool
518466,kurnool
518007,kurnool
518513,kurnool
518363,kurnool
516506,kurnool
518166,kurnool
518017,kurnool
505530,kurnool
518517,kurnool
518669,kurnool
518021,kurnool
518313,kurnool
518216,kurnool
518573,kurnool
518583,kurnool
518016,kurnool
518004,kurnool
518347,kurnool
518019,kurnool
518550,kurnool
518432,kurnool
518417,kurnool
518463,kurnool
518103,kurnool
518346,kurnool
518405,kurnool
518202,kurnool
518397,kurnool
518411,kurnool
518563,kurnool
518442,kurnool
518145,kurnool
518158,kurnool
518101,kurnool
518596,kurnool
518349,kurnool
518018,kurnool
518390,kurnool
518323,kurnool
518155,kurnool
518102,kurnool
518112,kurnool
518137,kurnool
518020,kurnool
518401,kurnool
518515,kurnool
518452,kurnool
518196,kurnool
518470,kurnool
518003,kurnool
518500,kurnool
518343,kurnool
518010,kurnool
518225,kurnool
734219,kurseong
734204,kurseong
734223,kurseong
734217,kurseong
734214,kurseong
734220,kurseong
734224,kurseong
734203,kurseong
493662,kurud
493663,kurud
136130,kurukshetra
132044,kurukshetra
132135,kurukshetra
136118,kurukshetra
132137,kurukshetra
136136,kurukshetra
132118,kurukshetra
132119,kurukshetra
132136,kurukshetra
136135,kurukshetra
132131,kurukshetra
132034,kurukshetra
132130,kurukshetra
132129,kurukshetra
132134,kurukshetra
136131,kurukshetra
791118,kurung kumey
327801,kushalgarh
571234,kushalnagar
571233,kushalnagar
571104,kushalnagar
274403,kushinagar
274402,kushinagar
273149,kushinagar
274249,kushinagar
583277,kushtagi
583280,kushtagi
583281,kushtagi
584121,kushtagi
583279,kushtagi
583278,kushtagi
584114,kushtagi
584112,kushtagi
206303,kusmara
497224,kusmi
689571,kuttanad
689595,kuttanad
688501,kuttanad
688562,kuttanad
689579,kuttanad
686534,kuttanad
689572,kuttanad
688502,kuttanad
688506,kuttanad
686107,kuttanadu
689574,kuttanadu
689590,kuttanadu
421306,kalyan
421301,kalyan
421304,kalyan
421103,kalyan
421102,kalyan
441123,kamthi
441002,kamthi
630002,karaikudi
630104,karaikudi
630102,karaikudi
630106,karaikudi
630108,karaikudi
630206,karaikudi
630003,karaikudi
630004,karaikudi
630001,karaikudi
630105,karaikudi
630103,karaikudi
630101,karaikudi
630107,karaikudi
630307,karaikudi
630317,karaikudi
630006,karaikudi
630202,karaikudi
365650,khambha
465339,khokra kalan
360030,kotda
484444,kotma
484334,kotma
484336,kotma
770070,kutra
770023,kutra
621108,labbaikudikadu
793160,lad rymbai
125087,ladwa
132132,ladwa
136132,ladwa
477445,lahar
477446,lahar
477449,lahar
261136,laharpur
261135,laharpur
480888,lakhanadon
768234,lakhanpur
768226,lakhanpur
497116,lakhanpur
497117,lakhanpur
768219,lakhanpur
323603,lakheri
323615,lakheri
787033,lakhimpur
262721,lakhimpur
261506,lakhimpur
262726,lakhimpur
262728,lakhimpur
261501,lakhimpur
262725,lakhimpur
787023,lakhimpur
262702,lakhimpur
783129,lakhipur
783132,lakhipur
811112,lakhisarai
811106,lakhisarai
206127,lakhna
682551,lakshadweep
682554,lakshadweep
682553,lakshadweep
682557,lakshadweep
682558,lakshadweep
682556,lakshadweep
682552,lakshadweep
682555,lakshadweep
682559,lakshadweep
582116,lakshmeshwar
481331,lalbarra
229201,lalganj
230126,lalganj
230137,lalganj
277216,lalganj
229211,lalganj
230136,lalganj
230139,lalganj
231211,lalganj
844121,lalganj
229206,lalganj
229410,lalganj
844123,lalganj
230130,lalganj
229120,lalganj
229215,lalganj
229210,lalganj
229212,lalganj
230132,lalganj
230125,lalganj
844117,lalganj
229205,lalganj
276202,lalganj
229216,lalganj
229209,lalganj
229208,lalganj
621702,lalgudi
621218,lalgudi
621722,lalgudi
621711,lalgudi
621653,lalgudi
284403,lalitpur
284501,lalitpur
284136,lalitpur
284405,lalitpur
284124,lalitpur
284123,lalitpur
284407,lalitpur
284125,lalitpur
284402,lalitpur
284406,lalitpur
284404,lalitpur
262402,lalkuan
608303,lalpet
361170,lalpur
140501,lalru
303503,lalsot
151211,lambi
481224,lanji
481222,lanji
766020,lanjigarh
766027,lanjigarh
766102,lanjigarh
766100,lanjigarh
782446,lanka
246131,lansdowne
246128,lansdowne
246129,lansdowne
246155,lansdowne
246193,lansdowne
829206,latehar
829207,latehar
829204,latehar
364430,lathi
365435,lathi
413512,latur
413513,latur
413530,latur
413524,latur
413542,latur
413539,latur
413514,latur
413544,latur
431527,latur
431522,latur
413523,latur
413521,latur
413531,latur
413558,latur
413560,latur
413581,latur
413519,latur
413563,latur
413511,latur
471606,laundi
471515,laundi
796810,lawngtlai
796770,lawngtlai
796891,lawngtlai
486440,laxmanpur
786182,ledo
194401,leh
194104,leh
194101,leh
194404,leh
194106,leh
194201,leh
194402,leh
194302,leh
148031,lehragaga
791125,likabali
509375,lingotam
584139,lingsugur
584124,lingsugur
585211,lingsugur
584141,lingsugur
431708,loha
262527,lohaghat
262528,lohaghat
262525,lohaghat
262524,lohaghat
835304,lohardaga
835213,lohardaga
835218,lohardaga
835302,lohardaga
835305,lohardaga
127201,loharu
123201,loharu
792105,lohit
415521,lonand
410402,lonavala
410403,lonavala
410401,lonavala
591301,londa
786631,longding
792131,longding
798625,longleng
148106,longowal
413713,loni
413736,loni
495115,lormi
226022,lucknow
226024,lucknow
226012,lucknow
226028,lucknow
226010,lucknow
229506,lucknow
226052,lucknow
226008,lucknow
227106,lucknow
227005,lucknow
226017,lucknow
226004,lucknow
226202,lucknow
226101,lucknow
227101,lucknow
226019,lucknow
226018,lucknow
226027,lucknow
227131,lucknow
227202,lucknow
227132,lucknow
226021,lucknow
227309,lucknow
226303,lucknow
226003,lucknow
226302,lucknow
227205,lucknow
226025,lucknow
227208,lucknow
201126,lucknow
226106,lucknow
226401,lucknow
226201,lucknow
226030,lucknow
227115,lucknow
226006,lucknow
226023,lucknow
226013,lucknow
225012,lucknow
227305,lucknow
226007,lucknow
226029,lucknow
226020,lucknow
225005,lucknow
226002,lucknow
226000,lucknow
226001,lucknow
226026,lucknow
226011,lucknow
226301,lucknow
226009,lucknow
226203,lucknow
225107,lucknow
226040,lucknow
226014,lucknow
226501,lucknow
226031,lucknow
226016,lucknow
227105,lucknow
227116,lucknow
227207,lucknow
226015,lucknow
226005,lucknow
228020,lucknow
227125,lucknow
142029,ludhiana
141101,ludhiana
141419,ludhiana
141016,ludhiana
141007,ludhiana
141117,ludhiana
141402,ludhiana
142025,ludhiana
141203,ludhiana
141412,ludhiana
142031,ludhiana
142050,ludhiana
141009,ludhiana
141017,ludhiana
141022,ludhiana
142027,ludhiana
141206,ludhiana
141001,ludhiana
141124,ludhiana
141422,ludhiana
141010,ludhiana
141205,ludhiana
141215,ludhiana
141104,ludhiana
142033,ludhiana
141222,ludhiana
142032,ludhiana
142021,ludhiana
141020,ludhiana
141119,ludhiana
141122,ludhiana
142035,ludhiana
141006,ludhiana
141103,ludhiana
141015,ludhiana
141004,ludhiana
141127,ludhiana
141301,ludhiana
142036,ludhiana
141005,ludhiana
141111,ludhiana
140801,ludhiana
141002,ludhiana
141107,ludhiana
141108,ludhiana
141014,ludhiana
141000,ludhiana
141113,ludhiana
141011,ludhiana
141418,ludhiana
142022,ludhiana
141013,ludhiana
142024,ludhiana
141112,ludhiana
141003,ludhiana
141110,ludhiana
141415,ludhiana
141201,ludhiana
141041,ludhiana
141105,ludhiana
141029,ludhiana
141106,ludhiana
141126,ludhiana
141012,ludhiana
141118,ludhiana
142034,ludhiana
141008,ludhiana
141413,ludhiana
141023,ludhiana
142023,ludhiana
141125,ludhiana
141102,ludhiana
141027,ludhiana
141120,ludhiana
141417,ludhiana
141202,ludhiana
141121,ludhiana
141123,ludhiana
141116,ludhiana
142030,ludhiana
142028,ludhiana
141204,ludhiana
141026,ludhiana
142038,ludhiana
141414,ludhiana
389230,lunawada
796629,lungleh
796751,lungleh
796691,lungleh
796710,lungleh
796901,lungleh
796701,lunglei
796730,lungsen
504206,luxettipet
504220,luxettipet
504218,luxettipet
504302,luxettipet
504205,luxettipet
504219,luxettipet
504215,luxettipet
247663,laksar
247671,laksar
222204,machali shahar
509129,macherla
522426,macherla
522439,macherla
141115,machhiwara
521001,machilipatnam
521002,machilipatnam
515301,madakasira
517352,madanapalle
517325,madanapalle
824103,madanpur
766031,madanpur
824208,madanpur
741245,madanpur
793021,madanritting
642113,madathukulam
571425,maddur
571429,maddur
571428,maddur
571476,maddur
571456,maddur
571419,maddur
571460,maddur
571406,maddur
571433,maddur
571422,maddur
852113,madhepura
852220,madhepura
852112,madhepura
852121,madhepura
852132,madhepura
852130,madhepura
852128,madhepura
852219,madhepura
852115,madhepura
852114,madhepura
852116,madhepura
852213,madhepura
507203,madhira
230403,madhoganj
285126,madhogarh
285130,madhogarh
221145,madhosingh
847249,madhubani
847414,madhubani
847229,madhubani
847239,madhubani
847412,madhubani
847252,madhubani
847419,madhubani
847226,madhubani
847215,madhubani
847102,madhubani
843611,madhubani
847406,madhubani
847245,madhubani
847227,madhubani
847257,madhubani
847424,madhubani
847421,madhubani
847213,madhubani
847235,madhubani
847256,madhubani
847211,madhubani
847247,madhubani
847311,madhubani
847224,madhubani
847233,madhubani
847255,madhubani
847108,madhubani
847308,madhubani
847250,madhubani
847242,madhubani
847417,madhubani
847415,madhubani
847230,madhubani
847313,madhubani
847425,madhubani
847237,madhubani
847426,madhubani
847420,madhubani
847214,madhubani
847212,madhubani
847238,madhubani
852150,madhubani
847409,madhubani
847231,madhubani
847416,madhubani
847418,madhubani
847222,madhubani
847251,madhubani
847243,madhubani
847223,madhubani
847312,madhubani
847246,madhubani
847244,madhubani
847427,madhubani
847309,madhubani
847310,madhubani
845104,madhubani
847234,madhubani
847232,madhubani
847305,madhubani
847253,madhubani
847241,madhubani
847236,madhubani
847423,madhubani
847248,madhubani
857225,madhubani
847413,madhubani
847254,madhubani
572149,madhugiri
572163,madhugiri
572112,madhugiri
572175,madhugiri
572127,madhugiri
572124,madhugiri
572132,madhugiri
572133,madhugiri
815353,madhupur
571261,madikeri
571214,madikeri
571255,madikeri
571247,madikeri
571201,madikeri
614903,madukkur
625017,madurai
638696,madurai
626540,madurai
626571,madurai
639103,madurai
625016,madurai
625107,madurai
624404,madurai
625304,madurai
626535,madurai
626712,madurai
625115,madurai
626582,madurai
625631,madurai
626567,madurai
625001,madurai
638655,madurai
639119,madurai
638662,madurai
625006,madurai
638469,madurai
625019,madurai
626718,madurai
626605,madurai
638667,madurai
625010,madurai
639105,madurai
626561,madurai
625011,madurai
639040,madurai
626544,madurai
625025,madurai
638319,madurai
625000,madurai
638470,madurai
638328,madurai
626580,madurai
626574,madurai
638672,madurai
625042,madurai
626723,madurai
626557,madurai
638703,madurai
638058,madurai
625111,madurai
625514,madurai
625113,madurai
626529,madurai
626531,madurai
638207,madurai
626548,madurai
625706,madurai
638504,madurai
626566,madurai
625051,madurai
626553,madurai
626532,madurai
626603,madurai
626554,madurai
626581,madurai
626711,madurai
626559,madurai
626501,madurai
625005,madurai
624414,madurai
626546,madurai
626604,madurai
625014,madurai
625124,madurai
626719,madurai
624215,madurai
638403,madurai
638807,madurai
638671,madurai
626517,madurai
626550,madurai
629853,madurai
639203,madurai
626722,madurai
638460,madurai
626528,madurai
626547,madurai
626542,madurai
625007,madurai
625009,madurai
638652,madurai
638110,madurai
625119,madurai
638601,madurai
626539,madurai
626575,madurai
638669,madurai
626701,madurai
625018,madurai
626525,madurai
638603,madurai
625118,madurai
625303,madurai
626713,madurai
626513,madurai
626707,madurai
626516,madurai
638697,madurai
639120,madurai
625126,madurai
638602,madurai
625013,madurai
626538,madurai
641102,madurai
625020,madurai
625125,madurai
638683,madurai
626576,madurai
638462,madurai
638059,madurai
626537,madurai
629106,madurai
639011,madurai
626705,madurai
625302,madurai
639110,madurai
638802,madurai
625004,madurai
638327,madurai
626527,madurai
639115,madurai
626536,madurai
638461,madurai
639121,madurai
638118,madurai
626606,madurai
625501,madurai
625012,madurai
626545,madurai
638205,madurai
625305,madurai
639109,madurai
626512,madurai
625003,madurai
626514,madurai
626570,madurai
626717,madurai
626560,madurai
638673,madurai
625201,madurai
625614,madurai
625123,madurai
625008,madurai
626706,madurai
625217,madurai
626565,madurai
626721,madurai
626709,madurai
638311,madurai
639147,madurai
638457,madurai
625197,madurai
638404,madurai
626558,madurai
626551,madurai
625504,madurai
626526,madurai
625104,madurai
625122,madurai
626564,madurai
626555,madurai
625102,madurai
638055,madurai
638511,madurai
625112,madurai
625206,madurai
639202,madurai
639106,madurai
639101,madurai
625021,madurai
625301,madurai
638684,madurai
625015,madurai
638658,madurai
638653,madurai
638806,madurai
638687,madurai
638506,madurai
638605,madurai
638663,madurai
626568,madurai
641304,madurai
625403,madurai
626543,madurai
626562,madurai
626563,madurai
641310,madurai
638675,madurai
638665,madurai
638710,madurai
625101,madurai
625116,madurai
638471,madurai
638666,madurai
638206,madurai
625234,madurai
626552,madurai
638670,madurai
639210,madurai
625221,madurai
625120,madurai
638129,madurai
638668,madurai
625002,madurai
638202,madurai
638607,madurai
638466,madurai
625401,madurai
625402,madurai
625052,madurai
626520,madurai
625023,madurai
626518,madurai
626702,madurai
638505,madurai
626569,madurai
626573,madurai
625566,madurai
624402,madurai
625114,madurai
638654,madurai
625127,madurai
626523,madurai
626703,madurai
641320,madurai
636815,madurai
625121,madurai
626530,madurai
639112,madurai
626720,madurai
625022,madurai
638606,madurai
626710,madurai
638117,madurai
625577,madurai
639212,madurai
639144,madurai
626578,madurai
603306,madurantakam
562120,magadi
561101,magadi
561201,magadi
562127,magadi
562131,magadi
582143,magadi
193230,magam
193401,magam
272173,maghar
412806,mahabaleshwar
509360,mahabub nagar
509336,mahabub nagar
509385,mahabub nagar
509204,mahabub nagar
509371,mahabub nagar
509153,mahabub nagar
509311,mahabub nagar
509206,mahabub nagar
509349,mahabub nagar
509339,mahabub nagar
509340,mahabub nagar
508376,mahabub nagar
509106,mahabub nagar
509338,mahabub nagar
509126,mahabub nagar
509131,mahabub nagar
509357,mahabub nagar
509309,mahabub nagar
509110,mahabub nagar
509102,mahabub nagar
509325,mahabub nagar
509120,mahabub nagar
509351,mahabub nagar
509202,mahabub nagar
509002,mahabub nagar
509350,mahabub nagar
509380,mahabub nagar
509401,mahabub nagar
509218,mahabub nagar
509207,mahabub nagar
509326,mahabub nagar
509127,mahabub nagar
509001,mahabub nagar
509334,mahabub nagar
509406,mahabub nagar
509337,mahabub nagar
509215,mahabub nagar
509411,mahabub nagar
509104,mahabub nagar
509208,mahabub nagar
509408,mahabub nagar
509382,mahabub nagar
509105,mahabub nagar
509235,mahabub nagar
509381,mahabub nagar
509320,mahabub nagar
509219,mahabub nagar
509321,mahabub nagar
509335,mahabub nagar
509201,mahabub nagar
509376,mahabub nagar
509353,mahabub nagar
509407,mahabub nagar
509203,mahabub nagar
509327,mahabub nagar
509135,mahabub nagar
509412,mahabub nagar
509132,mahabub nagar
509409,mahabub nagar
509152,mahabub nagar
509128,mahabub nagar
509205,mahabub nagar
509130,mahabub nagar
506101,mahabubabad
402307,mahad
402115,mahad
402305,mahad
402302,mahad
402309,mahad
402301,mahad
415213,mahad
402102,mahad
402306,mahad
814154,mahagam
273163,maharajganj
273307,maharajganj
273309,maharajganj
273310,maharajganj
229103,maharajganj
471501,maharajpur
493448,mahasamund
493445,mahasamund
509333,mahboobnagar
509364,mahboobnagar
509109,mahboobnagar
509241,mahboobnagar
509227,mahboobnagar
509329,mahboobnagar
509414,mahboobnagar
509361,mahboobnagar
509137,mahboobnagar
509172,mahboobnagar
509330,mahboobnagar
509358,mahboobnagar
509147,mahboobnagar
509222,mahboobnagar
509139,mahboobnagar
509115,mahboobnagar
509242,mahboobnagar
509150,mahboobnagar
509151,mahboobnagar
509211,mahboobnagar
509112,mahboobnagar
509306,mahboobnagar
509140,mahboobnagar
509225,mahboobnagar
509221,mahboobnagar
509307,mahboobnagar
509217,mahboobnagar
509359,mahboobnagar
509214,mahboobnagar
509303,mahboobnagar
509226,mahboobnagar
509300,mahboobnagar
509142,mahboobnagar
509388,mahboobnagar
509173,mahboobnagar
509432,mahboobnagar
509243,mahboobnagar
509383,mahboobnagar
509347,mahboobnagar
509331,mahboobnagar
509149,mahboobnagar
509000,mahboobnagar
509416,mahboobnagar
509154,mahboobnagar
509113,mahboobnagar
509224,mahboobnagar
509213,mahboobnagar
509143,mahboobnagar
509341,mahboobnagar
509344,mahboobnagar
509346,mahboobnagar
509171,mahboobnagar
509134,mahboobnagar
509107,mahboobnagar
509141,mahboobnagar
509111,mahboobnagar
509108,mahboobnagar
509146,mahboobnagar
509384,mahboobnagar
509363,mahboobnagar
509332,mahboobnagar
509116,mahboobnagar
509413,mahboobnagar
509410,mahboobnagar
509323,mahboobnagar
509328,mahboobnagar
509433,mahboobnagar
509343,mahboobnagar
509389,mahboobnagar
509138,mahboobnagar
509390,mahboobnagar
509145,mahboobnagar
509362,mahboobnagar
509345,mahboobnagar
509220,mahboobnagar
509117,mahboobnagar
509212,mahboobnagar
509305,mahboobnagar
509144,mahboobnagar
509223,mahboobnagar
509348,mahboobnagar
509136,mahboobnagar
509155,mahboobnagar
509431,mahboobnagar
509365,mahboobnagar
673310,mahe
388440,mahelav
387130,mahemdabad
123029,mahendragarh
384222,mahesana
382875,mahesana
384270,mahesana
382736,mahesana
384320,mahesana
384212,mahesana
382719,mahesana
382739,mahesana
384246,mahesana
384291,mahesana
384318,mahesana
384228,mahesana
382728,mahesana
382806,mahesana
384210,mahesana
384002,mahesana
384121,mahesana
384153,mahesana
382706,mahesana
384176,mahesana
382713,mahesana
384345,mahesana
384370,mahesana
384133,mahesana
384513,mahesana
384330,mahesana
384160,mahesana
384177,mahesana
384435,mahesana
384207,mahesana
382871,mahesana
384235,mahesana
383781,mahesana
384411,mahesana
382832,mahesana
384310,mahesana
382868,mahesana
382826,mahesana
382717,mahesana
382743,mahesana
384003,mahesana
384175,mahesana
384365,mahesana
388230,mahesana
382863,mahesana
382716,mahesana
384261,mahesana
382805,mahesana
382730,mahesana
384227,mahesana
384312,mahesana
382731,mahesana
382857,mahesana
384172,mahesana
384321,mahesana
384130,mahesana
384335,mahesana
384273,mahesana
382655,mahesana
384329,mahesana
384001,mahesana
382880,mahesana
384012,mahesana
382831,mahesana
382707,mahesana
384346,mahesana
384292,mahesana
384360,mahesana
384375,mahesana
382860,mahesana
382709,mahesana
384430,mahesana
384250,mahesana
382734,mahesana
384011,mahesana
384111,mahesana
384355,mahesana
384120,mahesana
382704,mahesana
384327,mahesana
384226,mahesana
382870,mahesana
384410,mahesana
384328,mahesana
382710,mahesana
384340,mahesana
384242,mahesana
382823,mahesana
384230,mahesana
384131,mahesana
384231,mahesana
382861,mahesana
382816,mahesana
384241,mahesana
384380,mahesana
384154,mahesana
384421,mahesana
384245,mahesana
382825,mahesana
382737,mahesana
382711,mahesana
384319,mahesana
384206,mahesana
382865,mahesana
384211,mahesana
384247,mahesana
384152,mahesana
384311,mahesana
382727,mahesana
382646,mahesana
382856,mahesana
384323,mahesana
384350,mahesana
384275,mahesana
384174,mahesana
384140,mahesana
384262,mahesana
384290,mahesana
382851,mahesana
384274,mahesana
384165,mahesana
382741,mahesana
384205,mahesana
384213,mahesana
384178,mahesana
384305,mahesana
384171,mahesana
382708,mahesana
382867,mahesana
382705,mahesana
384132,mahesana
382726,mahesana
384440,mahesana
382862,mahesana
382742,mahesana
384385,mahesana
382836,mahesana
384122,mahesana
382732,mahesana
384280,mahesana
384257,mahesana
382718,mahesana
382833,mahesana
146105,mahilpur
210427,mahoba
229401,mahoba
261141,maholi
229123,mahrajganj
273302,mahrajganj
276141,mahrajganj
273207,mahrajganj
273161,mahrajganj
273303,mahrajganj
322202,mahu kalan
387335,mahudha
387340,mahudha
387305,mahudha
364290,mahuva
321609,mahwa
321608,mahwa
485773,maihar
485772,maihar
485771,maihar
262803,mailani
205266,mainpuri
205302,mainpuri
205265,mainpuri
205268,mainpuri
205001,mainpuri
205122,mainpuri
205263,mainpuri
205120,mainpuri
205267,mainpuri
205301,mainpuri
205261,mainpuri
205121,mainpuri
205231,mainpuri
205147,mainpuri
205303,mainpuri
205262,mainpuri
205142,mainpuri
205304,mainpuri
205135,mainpuri
205119,mainpuri
205141,mainpuri
205247,mainpuri
205145,mainpuri
246458,maithana
486666,majholi
143601,majitha
142044,makhu
341505,makrana
735221,mal bazar
679581,malappuram
676523,malappuram
679575,malappuram
679324,malappuram
676503,malappuram
676525,malappuram
676509,malappuram
676504,malappuram
673634,malappuram
676518,malappuram
679580,malappuram
679579,malappuram
679350,malappuram
679333,malappuram
676542,malappuram
679571,malappuram
676501,malappuram
676507,malappuram
673638,malappuram
673635,malappuram
676541,malappuram
679586,malappuram
679591,malappuram
676552,malappuram
673639,malappuram
676315,malappuram
679584,malappuram
679326,malappuram
679330,malappuram
679574,malappuram
679590,malappuram
679342,malappuram
679573,malappuram
676505,malappuram
679587,malappuram
679582,malappuram
673636,malappuram
679331,malappuram
679583,malappuram
676519,malappuram
679339,malapuram
676126,malapuram
676586,malapuram
679355,malapuram
676314,malapuram
673648,malapuram
676111,malapuram
676511,malapuram
676528,malapuram
673649,malapuram
679633,malapuram
679351,malapuram
673644,malapuram
679594,malapuram
676120,malapuram
676313,malapuram
676515,malapuram
676510,malapuram
679592,malapuram
679588,malapuram
676538,malapuram
676127,malapuram
679589,malapuram
679354,malapuram
676513,malapuram
676554,malapuram
676557,malapuram
679348,malapuram
676516,malapuram
673652,malapuram
676308,malapuram
676318,malapuram
676373,malapuram
679343,malapuram
679352,malapuram
676310,malapuram
679344,malapuram
676320,malapuram
676514,malapuram
571463,malavalli
571430,malavalli
571424,malavalli
571417,malavalli
571421,malavalli
563154,malavalli
571475,malavalli
582228,malavalli
571453,malavalli
732101,malda
732102,malda
732124,malda
732215,malda
732142,malda
732103,malda
423208,malegaon
423203,malegaon
423205,malegaon
423110,malegaon
423212,malegaon
423202,malegaon
423201,malegaon
423108,malegaon
423206,malegaon
423105,malegaon
148023,malerkotla
226104,malihabad
227111,malihabad
226102,malihabad
226103,malihabad
533253,malikipuram
533254,malikipuram
413108,malinagar
764045,malkangiri
764046,malkangiri
764048,malkangiri
764036,malkangiri
443112,malkapur
415101,malkapur
443101,malkapur
828304,malkera
637503,mallasamudram
152107,malout
152113,malout
151210,malout
576109,malpe
383345,malpur
563139,malur
563137,malur
563160,malur
571512,malur
563142,malur
577240,malur
572153,malur
572240,malur
603104,mamallapuram
796501,mammit
796421,mammit
415540,man
175131,manali
609202,manalmedu
630610,manamadurai
630612,manamadurai
630609,manamadurai
630602,manamadurai
630606,manamadurai
630565,manamadurai
670645,mananthavady
621310,manaparai
458110,manasa
458116,manasa
458118,manasa
458113,manasa
362630,manavadar
629252,manavalakurichi
454446,manawar
410503,manchar
504208,mancherial
311604,mandalgarh
504231,mandamarri
533308,mandapeta
458220,mandasur
458223,mandasur
470441,mandasur
458468,mandasur
458272,mandasur
458228,mandasur
458676,mandasur
458330,mandasur
458224,mandasur
458595,mandasur
458588,mandasur
333704,mandawa
301427,mandawar
301403,mandawar
301407,mandawar
